time,Th1,Tfh,Tr1
4.85,13.0,32.0,21.0
4.9,13.0,29.0,22.0
4.95,13.0,25.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,19.0,61.0,24.0
0.1,34.0,105.0,68.0
0.15,56.0,144.0,84.0
0.2,68.0,179.0,101.0
0.25,78.0,209.0,120.0
0.3,85.0,238.0,134.0
0.35,94.0,264.0,152.0
0.4,106.0,276.0,169.0
0.45,118.0,294.0,184.0
0.5,128.0,319.0,187.0
0.55,142.0,330.0,197.0
0.6,150.0,335.0,211.0
0.65,149.0,348.0,213.0
0.7,154.0,356.0,216.0
0.75,155.0,359.0,213.0
0.8,154.0,364.0,222.0
0.85,149.0,373.0,224.0
0.9,154.0,378.0,224.0
0.95,151.0,377.0,225.0
1.0,150.0,382.0,217.0
1.05,148.0,369.0,218.0
1.1,147.0,368.0,219.0
1.15,146.0,367.0,216.0
1.2,139.0,366.0,216.0
1.25,137.0,357.0,219.0
1.3,137.0,352.0,217.0
1.35,129.0,356.0,209.0
1.4,130.0,353.0,203.0
1.45,126.0,353.0,192.0
1.5,130.0,349.0,191.0
1.55,126.0,339.0,184.0
1.6,126.0,332.0,177.0
1.65,130.0,323.0,177.0
1.7,130.0,318.0,179.0
1.75,127.0,309.0,172.0
1.8,125.0,291.0,176.0
1.85,123.0,290.0,179.0
1.9,116.0,291.0,175.0
1.95,118.0,276.0,171.0
2.0,115.0,272.0,159.0
2.05,112.0,272.0,155.0
2.1,108.0,266.0,157.0
2.15,106.0,260.0,152.0
2.2,103.0,250.0,146.0
2.25,102.0,238.0,143.0
2.3,103.0,232.0,140.0
2.35,95.0,226.0,135.0
2.4,91.0,217.0,132.0
2.45,84.0,214.0,124.0
2.5,76.0,210.0,122.0
2.55,74.0,211.0,118.0
2.6,75.0,204.0,112.0
2.65,71.0,201.0,109.0
2.7,68.0,192.0,106.0
2.75,64.0,186.0,102.0
2.8,61.0,179.0,103.0
2.85,62.0,172.0,102.0
2.9,61.0,161.0,98.0
2.95,61.0,159.0,95.0
3.0,59.0,153.0,90.0
3.05,59.0,149.0,87.0
3.1,55.0,144.0,80.0
3.15,52.0,139.0,78.0
3.2,49.0,136.0,76.0
3.25,46.0,134.0,74.0
3.3,46.0,131.0,69.0
3.35,49.0,126.0,66.0
3.4,52.0,121.0,61.0
3.45,52.0,119.0,57.0
3.5,49.0,114.0,56.0
3.55,47.0,110.0,56.0
3.6,47.0,106.0,56.0
3.65,45.0,105.0,53.0
3.7,44.0,104.0,48.0
3.75,39.0,100.0,51.0
3.8,39.0,99.0,48.0
3.85,38.0,97.0,47.0
3.9,37.0,94.0,45.0
3.95,36.0,86.0,44.0
4.0,36.0,85.0,43.0
4.05,35.0,84.0,42.0
4.1,35.0,79.0,41.0
4.15,32.0,76.0,40.0
4.2,31.0,72.0,36.0
4.25,29.0,70.0,32.0
4.3,26.0,70.0,32.0
4.35,24.0,65.0,30.0
4.4,23.0,65.0,29.0
4.45,23.0,61.0,28.0
4.5,23.0,61.0,27.0
4.55,21.0,58.0,26.0
4.6,21.0,57.0,25.0
4.65,20.0,54.0,24.0
4.7,19.0,50.0,23.0
4.75,19.0,46.0,21.0
4.8,17.0,42.0,19.0
4.85,17.0,40.0,18.0
4.9,16.0,38.0,19.0
4.95,16.0,34.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,13.0,52.0,31.0
0.1,29.0,101.0,55.0
0.15,42.0,138.0,74.0
0.2,65.0,176.0,98.0
0.25,83.0,212.0,109.0
0.3,90.0,231.0,121.0
0.35,100.0,259.0,138.0
0.4,109.0,277.0,142.0
0.45,114.0,292.0,158.0
0.5,127.0,300.0,165.0
0.55,135.0,315.0,172.0
0.6,134.0,330.0,176.0
0.65,140.0,347.0,183.0
0.7,144.0,355.0,187.0
0.75,156.0,362.0,188.0
0.8,160.0,370.0,190.0
0.85,157.0,376.0,191.0
0.9,153.0,383.0,189.0
0.95,147.0,388.0,191.0
1.0,150.0,388.0,192.0
1.05,150.0,393.0,190.0
1.1,147.0,385.0,189.0
1.15,155.0,390.0,191.0
1.2,148.0,388.0,196.0
1.25,145.0,388.0,193.0
1.3,145.0,372.0,189.0
1.35,146.0,367.0,181.0
1.4,146.0,356.0,183.0
1.45,144.0,350.0,171.0
1.5,143.0,350.0,169.0
1.55,140.0,350.0,164.0
1.6,139.0,334.0,167.0
1.65,138.0,333.0,166.0
1.7,132.0,333.0,166.0
1.75,130.0,334.0,164.0
1.8,128.0,325.0,164.0
1.85,130.0,312.0,162.0
1.9,127.0,308.0,152.0
1.95,118.0,301.0,150.0
2.0,112.0,289.0,144.0
2.05,107.0,284.0,140.0
2.1,102.0,277.0,138.0
2.15,97.0,276.0,135.0
2.2,94.0,267.0,132.0
2.25,94.0,259.0,127.0
2.3,87.0,251.0,126.0
2.35,86.0,243.0,122.0
2.4,83.0,241.0,115.0
2.45,82.0,228.0,109.0
2.5,79.0,220.0,104.0
2.55,77.0,214.0,101.0
2.6,76.0,210.0,98.0
2.65,75.0,197.0,97.0
2.7,76.0,193.0,92.0
2.75,74.0,188.0,90.0
2.8,74.0,182.0,89.0
2.85,72.0,175.0,84.0
2.9,74.0,167.0,83.0
2.95,70.0,155.0,78.0
3.0,69.0,153.0,76.0
3.05,63.0,147.0,73.0
3.1,60.0,147.0,70.0
3.15,59.0,142.0,69.0
3.2,58.0,138.0,66.0
3.25,58.0,132.0,65.0
3.3,55.0,122.0,64.0
3.35,55.0,120.0,62.0
3.4,54.0,116.0,63.0
3.45,53.0,107.0,59.0
3.5,52.0,98.0,58.0
3.55,51.0,97.0,55.0
3.6,49.0,94.0,50.0
3.65,46.0,92.0,49.0
3.7,45.0,86.0,48.0
3.75,44.0,85.0,44.0
3.8,39.0,83.0,43.0
3.85,36.0,81.0,42.0
3.9,33.0,81.0,39.0
3.95,31.0,76.0,38.0
4.0,32.0,72.0,36.0
4.05,29.0,69.0,36.0
4.1,26.0,69.0,35.0
4.15,24.0,66.0,34.0
4.2,23.0,64.0,33.0
4.25,23.0,61.0,31.0
4.3,22.0,59.0,29.0
4.35,22.0,58.0,28.0
4.4,22.0,56.0,27.0
4.45,22.0,53.0,24.0
4.5,22.0,48.0,23.0
4.55,21.0,46.0,24.0
4.6,20.0,45.0,22.0
4.65,20.0,44.0,21.0
4.7,18.0,41.0,22.0
4.75,18.0,40.0,21.0
4.8,18.0,40.0,20.0
4.85,17.0,38.0,19.0
4.9,18.0,38.0,18.0
4.95,16.0,37.0,18.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,21.0,48.0,35.0
0.1,31.0,98.0,59.0
0.15,47.0,137.0,79.0
0.2,64.0,170.0,98.0
0.25,74.0,200.0,111.0
0.3,90.0,239.0,125.0
0.35,93.0,264.0,147.0
0.4,109.0,290.0,159.0
0.45,118.0,304.0,169.0
0.5,131.0,330.0,179.0
0.55,130.0,334.0,188.0
0.6,137.0,345.0,202.0
0.65,143.0,349.0,217.0
0.7,139.0,352.0,219.0
0.75,140.0,364.0,224.0
0.8,148.0,370.0,233.0
0.85,150.0,374.0,232.0
0.9,143.0,393.0,231.0
0.95,152.0,402.0,233.0
1.0,156.0,408.0,233.0
1.05,152.0,394.0,229.0
1.1,148.0,391.0,234.0
1.15,148.0,391.0,230.0
1.2,148.0,382.0,225.0
1.25,144.0,385.0,220.0
1.3,141.0,385.0,223.0
1.35,144.0,384.0,218.0
1.4,140.0,380.0,214.0
1.45,135.0,379.0,215.0
1.5,130.0,370.0,210.0
1.55,129.0,356.0,209.0
1.6,130.0,353.0,205.0
1.65,130.0,356.0,204.0
1.7,125.0,346.0,205.0
1.75,121.0,339.0,206.0
1.8,119.0,330.0,200.0
1.85,121.0,323.0,201.0
1.9,121.0,326.0,194.0
1.95,115.0,317.0,188.0
2.0,109.0,306.0,181.0
2.05,106.0,305.0,175.0
2.1,104.0,290.0,173.0
2.15,101.0,276.0,173.0
2.2,99.0,260.0,169.0
2.25,92.0,253.0,166.0
2.3,94.0,243.0,157.0
2.35,94.0,236.0,153.0
2.4,90.0,235.0,147.0
2.45,86.0,229.0,140.0
2.5,85.0,223.0,139.0
2.55,80.0,215.0,131.0
2.6,79.0,209.0,131.0
2.65,77.0,199.0,126.0
2.7,76.0,192.0,121.0
2.75,73.0,190.0,122.0
2.8,73.0,182.0,116.0
2.85,72.0,184.0,113.0
2.9,74.0,178.0,113.0
2.95,71.0,170.0,105.0
3.0,70.0,168.0,102.0
3.05,67.0,166.0,95.0
3.1,67.0,161.0,90.0
3.15,65.0,154.0,83.0
3.2,67.0,152.0,80.0
3.25,64.0,145.0,78.0
3.3,61.0,136.0,74.0
3.35,61.0,130.0,73.0
3.4,58.0,126.0,69.0
3.45,58.0,120.0,68.0
3.5,56.0,112.0,69.0
3.55,55.0,105.0,66.0
3.6,49.0,104.0,64.0
3.65,49.0,100.0,59.0
3.7,45.0,95.0,52.0
3.75,43.0,92.0,51.0
3.8,43.0,85.0,51.0
3.85,41.0,84.0,49.0
3.9,40.0,82.0,49.0
3.95,40.0,78.0,49.0
4.0,40.0,75.0,48.0
4.05,41.0,69.0,45.0
4.1,39.0,64.0,43.0
4.15,37.0,59.0,42.0
4.2,36.0,59.0,39.0
4.25,34.0,57.0,39.0
4.3,33.0,56.0,35.0
4.35,32.0,55.0,35.0
4.4,31.0,52.0,32.0
4.45,29.0,49.0,31.0
4.5,30.0,49.0,30.0
4.55,30.0,45.0,30.0
4.6,29.0,44.0,29.0
4.65,30.0,41.0,26.0
4.7,30.0,40.0,22.0
4.75,30.0,40.0,21.0
4.8,29.0,36.0,20.0
4.85,26.0,33.0,20.0
4.9,26.0,30.0,20.0
4.95,26.0,30.0,19.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,8.0,43.0,27.0
0.1,25.0,95.0,52.0
0.15,38.0,141.0,72.0
0.2,51.0,184.0,88.0
0.25,64.0,221.0,111.0
0.3,84.0,258.0,137.0
0.35,97.0,278.0,149.0
0.4,106.0,298.0,165.0
0.45,110.0,308.0,175.0
0.5,113.0,302.0,183.0
0.55,110.0,309.0,193.0
0.6,115.0,323.0,199.0
0.65,123.0,336.0,207.0
0.7,121.0,348.0,211.0
0.75,124.0,357.0,219.0
0.8,130.0,362.0,234.0
0.85,133.0,365.0,241.0
0.9,137.0,368.0,240.0
0.95,135.0,379.0,242.0
1.0,134.0,378.0,235.0
1.05,129.0,372.0,228.0
1.1,123.0,379.0,230.0
1.15,124.0,377.0,224.0
1.2,125.0,368.0,222.0
1.25,124.0,349.0,219.0
1.3,120.0,344.0,223.0
1.35,116.0,340.0,218.0
1.4,120.0,337.0,218.0
1.45,122.0,326.0,211.0
1.5,117.0,325.0,201.0
1.55,119.0,313.0,198.0
1.6,121.0,314.0,193.0
1.65,111.0,302.0,188.0
1.7,111.0,299.0,182.0
1.75,116.0,298.0,183.0
1.8,116.0,284.0,179.0
1.85,110.0,279.0,177.0
1.9,112.0,269.0,171.0
1.95,112.0,265.0,174.0
2.0,107.0,253.0,167.0
2.05,102.0,239.0,164.0
2.1,102.0,231.0,160.0
2.15,100.0,226.0,152.0
2.2,96.0,225.0,152.0
2.25,90.0,214.0,143.0
2.3,89.0,211.0,139.0
2.35,83.0,208.0,133.0
2.4,76.0,210.0,131.0
2.45,75.0,206.0,129.0
2.5,67.0,208.0,119.0
2.55,68.0,198.0,114.0
2.6,68.0,194.0,116.0
2.65,68.0,188.0,116.0
2.7,67.0,185.0,114.0
2.75,62.0,179.0,109.0
2.8,65.0,174.0,105.0
2.85,58.0,167.0,105.0
2.9,57.0,153.0,102.0
2.95,55.0,149.0,97.0
3.0,53.0,144.0,95.0
3.05,54.0,141.0,92.0
3.1,56.0,143.0,94.0
3.15,54.0,139.0,93.0
3.2,53.0,134.0,92.0
3.25,52.0,132.0,90.0
3.3,50.0,127.0,87.0
3.35,50.0,126.0,86.0
3.4,49.0,121.0,85.0
3.45,46.0,114.0,80.0
3.5,45.0,108.0,76.0
3.55,44.0,107.0,74.0
3.6,43.0,109.0,70.0
3.65,43.0,105.0,65.0
3.7,41.0,102.0,60.0
3.75,41.0,97.0,58.0
3.8,41.0,95.0,57.0
3.85,40.0,92.0,57.0
3.9,39.0,86.0,55.0
3.95,38.0,83.0,55.0
4.0,37.0,82.0,55.0
4.05,34.0,83.0,53.0
4.1,32.0,82.0,49.0
4.15,32.0,75.0,46.0
4.2,27.0,75.0,42.0
4.25,23.0,73.0,38.0
4.3,22.0,72.0,37.0
4.35,20.0,70.0,35.0
4.4,19.0,67.0,36.0
4.45,19.0,61.0,34.0
4.5,20.0,56.0,31.0
4.55,20.0,55.0,29.0
4.6,19.0,56.0,28.0
4.65,18.0,56.0,25.0
4.7,18.0,51.0,22.0
4.75,18.0,49.0,22.0
4.8,18.0,47.0,19.0
4.85,18.0,44.0,21.0
4.9,16.0,41.0,21.0
4.95,14.0,40.0,21.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,17.0,46.0,30.0
0.1,34.0,90.0,60.0
0.15,52.0,131.0,79.0
0.2,65.0,179.0,100.0
0.25,73.0,219.0,116.0
0.3,82.0,246.0,139.0
0.35,91.0,284.0,156.0
0.4,107.0,301.0,166.0
0.45,109.0,321.0,180.0
0.5,111.0,338.0,196.0
0.55,114.0,343.0,209.0
0.6,113.0,352.0,214.0
0.65,117.0,372.0,218.0
0.7,120.0,373.0,228.0
0.75,121.0,374.0,235.0
0.8,128.0,383.0,229.0
0.85,130.0,386.0,230.0
0.9,128.0,389.0,236.0
0.95,125.0,383.0,243.0
1.0,136.0,383.0,235.0
1.05,140.0,377.0,239.0
1.1,143.0,369.0,236.0
1.15,145.0,372.0,232.0
1.2,143.0,365.0,230.0
1.25,138.0,365.0,227.0
1.3,136.0,362.0,227.0
1.35,135.0,354.0,218.0
1.4,133.0,343.0,213.0
1.45,134.0,331.0,210.0
1.5,132.0,330.0,202.0
1.55,141.0,315.0,196.0
1.6,135.0,314.0,187.0
1.65,134.0,306.0,180.0
1.7,132.0,295.0,179.0
1.75,127.0,296.0,174.0
1.8,126.0,291.0,171.0
1.85,121.0,291.0,162.0
1.9,120.0,289.0,160.0
1.95,119.0,275.0,156.0
2.0,117.0,266.0,153.0
2.05,113.0,262.0,151.0
2.1,112.0,255.0,149.0
2.15,108.0,244.0,152.0
2.2,105.0,240.0,144.0
2.25,103.0,232.0,139.0
2.3,100.0,227.0,135.0
2.35,97.0,214.0,132.0
2.4,92.0,208.0,127.0
2.45,92.0,200.0,119.0
2.5,88.0,196.0,120.0
2.55,87.0,196.0,116.0
2.6,83.0,191.0,116.0
2.65,82.0,191.0,109.0
2.7,77.0,187.0,106.0
2.75,75.0,174.0,103.0
2.8,75.0,167.0,101.0
2.85,68.0,162.0,97.0
2.9,65.0,151.0,92.0
2.95,68.0,147.0,88.0
3.0,62.0,147.0,83.0
3.05,62.0,139.0,77.0
3.1,62.0,135.0,78.0
3.15,61.0,136.0,77.0
3.2,58.0,130.0,73.0
3.25,53.0,124.0,69.0
3.3,53.0,117.0,65.0
3.35,49.0,111.0,62.0
3.4,47.0,108.0,63.0
3.45,45.0,105.0,63.0
3.5,45.0,104.0,62.0
3.55,40.0,103.0,59.0
3.6,39.0,103.0,58.0
3.65,36.0,99.0,57.0
3.7,34.0,97.0,58.0
3.75,34.0,95.0,53.0
3.8,37.0,87.0,49.0
3.85,35.0,85.0,48.0
3.9,32.0,82.0,45.0
3.95,31.0,80.0,44.0
4.0,33.0,77.0,43.0
4.05,31.0,74.0,40.0
4.1,31.0,71.0,39.0
4.15,29.0,69.0,39.0
4.2,28.0,66.0,38.0
4.25,27.0,61.0,35.0
4.3,27.0,57.0,35.0
4.35,26.0,54.0,33.0
4.4,25.0,54.0,33.0
4.45,25.0,52.0,32.0
4.5,24.0,48.0,31.0
4.55,22.0,48.0,29.0
4.6,23.0,48.0,28.0
4.65,22.0,46.0,26.0
4.7,23.0,44.0,26.0
4.75,23.0,41.0,28.0
4.8,20.0,43.0,28.0
4.85,17.0,43.0,27.0
4.9,16.0,41.0,25.0
4.95,16.0,39.0,23.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,20.0,49.0,27.0
0.1,40.0,100.0,45.0
0.15,49.0,139.0,76.0
0.2,66.0,163.0,95.0
0.25,84.0,189.0,119.0
0.3,96.0,225.0,128.0
0.35,96.0,246.0,151.0
0.4,103.0,272.0,172.0
0.45,114.0,274.0,180.0
0.5,125.0,287.0,179.0
0.55,136.0,300.0,191.0
0.6,135.0,314.0,192.0
0.65,138.0,324.0,204.0
0.7,148.0,339.0,213.0
0.75,155.0,353.0,213.0
0.8,155.0,357.0,214.0
0.85,154.0,362.0,216.0
0.9,157.0,364.0,222.0
0.95,156.0,367.0,232.0
1.0,156.0,369.0,235.0
1.05,158.0,376.0,228.0
1.1,163.0,377.0,226.0
1.15,168.0,376.0,227.0
1.2,166.0,372.0,231.0
1.25,160.0,366.0,222.0
1.3,157.0,359.0,220.0
1.35,157.0,346.0,216.0
1.4,149.0,340.0,215.0
1.45,146.0,339.0,214.0
1.5,144.0,334.0,204.0
1.55,146.0,333.0,202.0
1.6,148.0,336.0,194.0
1.65,142.0,331.0,190.0
1.7,134.0,324.0,186.0
1.75,133.0,314.0,178.0
1.8,130.0,310.0,180.0
1.85,129.0,300.0,182.0
1.9,121.0,284.0,179.0
1.95,120.0,274.0,172.0
2.0,111.0,267.0,166.0
2.05,108.0,261.0,158.0
2.1,100.0,252.0,153.0
2.15,97.0,244.0,147.0
2.2,97.0,237.0,143.0
2.25,93.0,229.0,139.0
2.3,91.0,225.0,132.0
2.35,95.0,210.0,128.0
2.4,94.0,200.0,124.0
2.45,91.0,199.0,122.0
2.5,89.0,190.0,120.0
2.55,90.0,186.0,121.0
2.6,84.0,181.0,122.0
2.65,85.0,176.0,119.0
2.7,82.0,172.0,118.0
2.75,79.0,168.0,115.0
2.8,78.0,170.0,115.0
2.85,73.0,162.0,113.0
2.9,69.0,155.0,108.0
2.95,67.0,152.0,98.0
3.0,64.0,150.0,96.0
3.05,62.0,146.0,94.0
3.1,63.0,143.0,91.0
3.15,60.0,139.0,91.0
3.2,61.0,135.0,89.0
3.25,58.0,130.0,88.0
3.3,58.0,130.0,85.0
3.35,56.0,122.0,81.0
3.4,57.0,116.0,76.0
3.45,59.0,114.0,74.0
3.5,57.0,107.0,69.0
3.55,55.0,100.0,65.0
3.6,55.0,98.0,65.0
3.65,55.0,95.0,64.0
3.7,53.0,97.0,63.0
3.75,50.0,97.0,63.0
3.8,48.0,90.0,62.0
3.85,48.0,86.0,62.0
3.9,46.0,77.0,60.0
3.95,42.0,73.0,58.0
4.0,41.0,71.0,53.0
4.05,40.0,70.0,52.0
4.1,39.0,70.0,47.0
4.15,39.0,69.0,46.0
4.2,38.0,67.0,46.0
4.25,36.0,64.0,42.0
4.3,37.0,62.0,41.0
4.35,37.0,59.0,38.0
4.4,36.0,57.0,37.0
4.45,36.0,58.0,38.0
4.5,37.0,59.0,36.0
4.55,35.0,58.0,35.0
4.6,33.0,57.0,31.0
4.65,33.0,53.0,28.0
4.7,32.0,51.0,25.0
4.75,29.0,51.0,24.0
4.8,29.0,49.0,23.0
4.85,28.0,45.0,23.0
4.9,26.0,45.0,23.0
4.95,26.0,44.0,23.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,27.0,50.0,28.0
0.1,49.0,91.0,61.0
0.15,63.0,130.0,86.0
0.2,77.0,167.0,110.0
0.25,87.0,204.0,124.0
0.3,95.0,221.0,138.0
0.35,99.0,250.0,151.0
0.4,102.0,270.0,156.0
0.45,109.0,284.0,171.0
0.5,121.0,305.0,191.0
0.55,127.0,318.0,191.0
0.6,133.0,339.0,198.0
0.65,141.0,350.0,200.0
0.7,145.0,364.0,202.0
0.75,153.0,370.0,204.0
0.8,159.0,371.0,206.0
0.85,163.0,383.0,219.0
0.9,154.0,390.0,231.0
0.95,154.0,396.0,239.0
1.0,154.0,399.0,242.0
1.05,155.0,389.0,237.0
1.1,159.0,396.0,240.0
1.15,157.0,394.0,242.0
1.2,157.0,395.0,243.0
1.25,160.0,395.0,237.0
1.3,159.0,395.0,225.0
1.35,163.0,387.0,217.0
1.4,160.0,379.0,214.0
1.45,155.0,374.0,220.0
1.5,151.0,375.0,215.0
1.55,150.0,369.0,213.0
1.6,148.0,356.0,209.0
1.65,145.0,342.0,202.0
1.7,143.0,327.0,199.0
1.75,147.0,322.0,194.0
1.8,149.0,313.0,188.0
1.85,143.0,303.0,186.0
1.9,140.0,295.0,188.0
1.95,136.0,285.0,182.0
2.0,134.0,277.0,177.0
2.05,127.0,268.0,173.0
2.1,125.0,255.0,170.0
2.15,124.0,243.0,161.0
2.2,125.0,238.0,162.0
2.25,121.0,237.0,156.0
2.3,116.0,231.0,148.0
2.35,113.0,226.0,139.0
2.4,110.0,207.0,139.0
2.45,110.0,203.0,126.0
2.5,104.0,193.0,116.0
2.55,102.0,191.0,108.0
2.6,101.0,183.0,103.0
2.65,100.0,176.0,99.0
2.7,95.0,168.0,93.0
2.75,89.0,162.0,94.0
2.8,89.0,158.0,92.0
2.85,87.0,155.0,87.0
2.9,83.0,152.0,87.0
2.95,82.0,142.0,86.0
3.0,81.0,136.0,84.0
3.05,83.0,131.0,82.0
3.1,79.0,124.0,75.0
3.15,79.0,124.0,71.0
3.2,77.0,117.0,70.0
3.25,78.0,116.0,68.0
3.3,77.0,114.0,69.0
3.35,76.0,108.0,67.0
3.4,73.0,103.0,66.0
3.45,68.0,101.0,62.0
3.5,66.0,99.0,62.0
3.55,62.0,93.0,59.0
3.6,60.0,91.0,55.0
3.65,57.0,91.0,56.0
3.7,54.0,92.0,58.0
3.75,53.0,89.0,57.0
3.8,50.0,86.0,53.0
3.85,50.0,83.0,51.0
3.9,48.0,81.0,48.0
3.95,46.0,82.0,46.0
4.0,45.0,77.0,45.0
4.05,41.0,77.0,44.0
4.1,38.0,71.0,42.0
4.15,37.0,70.0,42.0
4.2,36.0,63.0,41.0
4.25,34.0,61.0,39.0
4.3,33.0,60.0,37.0
4.35,33.0,59.0,34.0
4.4,32.0,58.0,32.0
4.45,30.0,53.0,32.0
4.5,26.0,53.0,31.0
4.55,27.0,53.0,30.0
4.6,26.0,50.0,30.0
4.65,27.0,49.0,28.0
4.7,23.0,47.0,26.0
4.75,22.0,46.0,24.0
4.8,21.0,45.0,22.0
4.85,20.0,42.0,21.0
4.9,18.0,41.0,21.0
4.95,18.0,38.0,20.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,14.0,62.0,34.0
0.1,28.0,110.0,58.0
0.15,41.0,150.0,87.0
0.2,64.0,187.0,101.0
0.25,74.0,224.0,121.0
0.3,90.0,235.0,142.0
0.35,102.0,255.0,154.0
0.4,115.0,275.0,171.0
0.45,127.0,294.0,190.0
0.5,135.0,310.0,200.0
0.55,138.0,316.0,206.0
0.6,139.0,326.0,202.0
0.65,152.0,348.0,214.0
0.7,148.0,357.0,211.0
0.75,144.0,373.0,208.0
0.8,148.0,391.0,213.0
0.85,150.0,385.0,206.0
0.9,152.0,391.0,221.0
0.95,149.0,383.0,223.0
1.0,148.0,371.0,226.0
1.05,146.0,361.0,218.0
1.1,154.0,370.0,218.0
1.15,153.0,382.0,221.0
1.2,153.0,381.0,219.0
1.25,153.0,376.0,220.0
1.3,149.0,363.0,219.0
1.35,146.0,351.0,213.0
1.4,143.0,345.0,222.0
1.45,148.0,333.0,212.0
1.5,147.0,325.0,211.0
1.55,146.0,323.0,204.0
1.6,141.0,314.0,200.0
1.65,137.0,297.0,201.0
1.7,138.0,286.0,201.0
1.75,136.0,278.0,202.0
1.8,138.0,280.0,195.0
1.85,132.0,276.0,188.0
1.9,122.0,266.0,185.0
1.95,120.0,257.0,183.0
2.0,117.0,262.0,180.0
2.05,111.0,263.0,174.0
2.1,107.0,257.0,167.0
2.15,101.0,239.0,157.0
2.2,101.0,233.0,153.0
2.25,99.0,223.0,146.0
2.3,99.0,220.0,147.0
2.35,92.0,216.0,143.0
2.4,87.0,210.0,142.0
2.45,85.0,196.0,140.0
2.5,83.0,188.0,134.0
2.55,78.0,185.0,131.0
2.6,72.0,186.0,129.0
2.65,70.0,181.0,125.0
2.7,71.0,173.0,125.0
2.75,69.0,170.0,122.0
2.8,65.0,161.0,115.0
2.85,64.0,162.0,113.0
2.9,64.0,160.0,112.0
2.95,59.0,153.0,99.0
3.0,55.0,149.0,96.0
3.05,53.0,137.0,97.0
3.1,50.0,132.0,90.0
3.15,52.0,126.0,85.0
3.2,53.0,120.0,80.0
3.25,52.0,117.0,80.0
3.3,50.0,114.0,75.0
3.35,49.0,114.0,71.0
3.4,48.0,114.0,68.0
3.45,43.0,106.0,66.0
3.5,43.0,105.0,60.0
3.55,44.0,100.0,57.0
3.6,42.0,95.0,53.0
3.65,42.0,90.0,52.0
3.7,41.0,90.0,51.0
3.75,39.0,88.0,50.0
3.8,36.0,86.0,50.0
3.85,36.0,83.0,46.0
3.9,37.0,81.0,43.0
3.95,33.0,79.0,39.0
4.0,32.0,77.0,39.0
4.05,30.0,69.0,38.0
4.1,30.0,64.0,37.0
4.15,28.0,59.0,35.0
4.2,27.0,56.0,32.0
4.25,24.0,54.0,32.0
4.3,24.0,51.0,32.0
4.35,22.0,49.0,30.0
4.4,22.0,50.0,27.0
4.45,21.0,49.0,23.0
4.5,19.0,47.0,24.0
4.55,18.0,48.0,23.0
4.6,17.0,47.0,21.0
4.65,17.0,43.0,22.0
4.7,15.0,41.0,20.0
4.75,15.0,40.0,20.0
4.8,14.0,39.0,19.0
4.85,14.0,38.0,19.0
4.9,14.0,38.0,16.0
4.95,14.0,38.0,16.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.05,16.0,51.0,41.0
0.1,39.0,100.0,63.0
0.15,50.0,136.0,91.0
0.2,62.0,175.0,114.0
0.25,71.0,213.0,136.0
0.3,79.0,235.0,154.0
0.35,94.0,258.0,163.0
0.4,103.0,283.0,177.0
0.45,107.0,284.0,184.0
0.5,111.0,307.0,197.0
0.55,110.0,312.0,199.0
0.6,115.0,322.0,209.0
0.65,122.0,327.0,220.0
0.7,122.0,329.0,227.0
0.75,125.0,333.0,230.0
0.8,123.0,337.0,232.0
0.85,126.0,348.0,232.0
0.9,128.0,352.0,238.0
0.95,138.0,363.0,235.0
1.0,140.0,369.0,229.0
1.05,138.0,376.0,225.0
1.1,140.0,372.0,231.0
1.15,139.0,377.0,240.0
1.2,138.0,386.0,245.0
1.25,132.0,388.0,244.0
1.3,128.0,387.0,241.0
1.35,128.0,378.0,239.0
1.4,126.0,370.0,235.0
1.45,128.0,373.0,232.0
1.5,129.0,374.0,220.0
1.55,120.0,360.0,212.0
1.6,121.0,352.0,203.0
1.65,120.0,350.0,194.0
1.7,116.0,344.0,190.0
1.75,115.0,338.0,187.0
1.8,111.0,330.0,178.0
1.85,108.0,320.0,172.0
1.9,107.0,306.0,169.0
1.95,104.0,297.0,165.0
2.0,101.0,292.0,160.0
2.05,100.0,286.0,152.0
2.1,98.0,280.0,147.0
2.15,96.0,272.0,141.0
2.2,97.0,271.0,141.0
2.25,91.0,263.0,139.0
2.3,88.0,256.0,135.0
2.35,83.0,243.0,131.0
2.4,80.0,237.0,126.0
2.45,76.0,230.0,123.0
2.5,73.0,221.0,116.0
2.55,70.0,222.0,118.0
2.6,69.0,215.0,117.0
2.65,67.0,215.0,116.0
2.7,66.0,209.0,111.0
2.75,62.0,203.0,106.0
2.8,59.0,191.0,105.0
2.85,58.0,180.0,102.0
2.9,53.0,177.0,96.0
2.95,49.0,165.0,90.0
3.0,47.0,164.0,83.0
3.05,46.0,159.0,80.0
